TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	O	O	O	O	O	_	_	_
eu	O	O	O	O	O	O	_	_	_
Abyssinie	B-loc	O	B-loc.adm.nat	O	O	O	Q207521	_	_
ont	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
confisqués	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
par	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
négus	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
grande	O	O	O	O	O	O	_	_	_
partie	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
distribués	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
ennemis	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q124618	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q124618	_	_
Ilg	I-pers	O	I-pers.ind	O	B-comp.name	O	Q124618	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
De	O	O	O	O	O	O	_	_	_
plus	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
défense	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
a	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
faite	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
dernier	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
reparaître	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Abyssinie	B-loc	O	B-loc.adm.nat	O	O	O	Q207521	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
On	O	O	O	O	O	O	_	_	_
ajoute	O	O	O	O	O	O	_	_	_
quo	O	O	O	O	O	O	_	_	_
Ménélik	B-pers	O	B-pers.ind	O	O	O	Q244748	_	_
aurait	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
excité	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
contre	O	O	O	O	O	O	_	_	_
son	O	O	O	O	O	O	_	_	_
ex	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
favori	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
impératrice	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	_
Taïtou	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
A	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Chambre	O	O	O	O	O	O	_	_	_
française	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
A	O	O	O	O	O	O	_	_	_
propos	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q172161	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q172161	_	_
Reinach	I-pers	O	I-pers.ind	O	B-comp.name	O	Q172161	_	EndOfLine
# segment_iiif_link = _
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	_
Lasies	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	_
demande	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
urgence	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
faveur	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
un	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
résolution	O	O	O	O	O	O	_	_	_
invitant	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
le	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
gouvernement	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
accorder	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
droit	O	O	O	O	O	O	_	_	_
commun	O	O	O	O	O	O	_	_	_
""""	O	O	O	O	O	O	_	_	NoSpaceAfter
aux	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
officiers	O	O	O	O	O	O	_	_	_
ot	O	O	O	O	O	O	_	_	_
sous	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
officiers	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
laterritoriâlçécrivant	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
ou	O	O	O	O	O	O	_	_	_
parlant	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
dehors	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
service	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
:	O	O	O	O	O	O	_	_	_
""""	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
fr	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
;	O	O	O	O	O	O	_	_	_
Ce	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
dit	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
nécesssaire	O	O	O	O	O	O	_	_	_
avant	O	O	O	O	O	O	_	_	_
lo	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
vote	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
réintégrant	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
cadres	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
la	O	O	O	O	O	O	_	_	_
territoriale	O	O	O	O	O	O	_	_	_
Joseph	B-pers	O	B-pers.ind	O	O	O	Q172161	_	_
Reinach	I-pers	O	I-pers.ind	O	O	O	Q172161	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
exclu	O	O	O	O	O	O	_	_	_
lors	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
affaire	O	O	O	O	O	O	_	_	_
Dreyfus	B-pers	O	B-pers.ind	O	O	O	Q171826	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
car	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Chambre	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
doit	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
adopter	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
ues	O	O	O	O	O	O	_	_	_
mesures	O	O	O	O	O	O	_	_	_
particulières	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
telle	O	O	O	O	O	O	_	_	_
ou	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
telle	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
personne	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
mais	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
mesures	O	O	O	O	O	O	_	_	_
générales	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Le	O	O	O	O	O	O	_	_	_
_	O	O	O	O	O	O	_	_	NoSpaceAfter
^	O	O	O	O	O	O	_	_	_
genéral	B-pers	O	B-pers.ind	O	B-comp.title	O	Q717539	_	_
Picqu	I-pers	O	I-pers.ind	O	B-comp.name	O	Q717539	_	_
art	I-pers	O	I-pers.ind	O	I-comp.name	O	Q717539	_	_
répond	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
cas	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q172161	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q172161	_	_
Reinach	I-pers	O	I-pers.ind	O	B-comp.name	O	Q172161	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
avait	O	O	O	O	O	O	_	_	_
fait	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
dire	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
vérité	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
est	O	O	O	O	O	O	_	_	_
spécial	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
H	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
peut	O	O	O	O	O	O	_	_	_
s	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
associer	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
demande	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
de	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	_
Lasies	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
i	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q3300415	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q3300415	_	_
Berteaux	I-pers	O	I-pers.ind	O	B-comp.name	O	Q3300415	_	NoSpaceAfter
,	I-pers	O	I-pers.ind	O	O	O	Q3300415	_	_
président	I-pers	O	I-pers.ind	O	B-comp.function	O	Q3300415	_	_
de	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	_
la	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	_
commission	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	EndOfLine
# segment_iiif_link = _
de	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	_
l	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	NoSpaceAfter
'	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	NoSpaceAfter
année	I-pers	O	I-pers.ind	O	I-comp.function	O	Q3300415	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
réclame	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
renvoi	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
do	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
résolution	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
cotte	O	O	O	O	O	O	_	_	_
commission	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
rapportera	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
prochainement	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
satisfaisant	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	EndOfLine
# segment_iiif_link = _
Lasies	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	_
dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
mesure	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
possible	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	_
Lasies	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	EndOfLine
# segment_iiif_link = _
accepte	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
A	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
demande	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	_
Dekthaye	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
loi	O	O	O	O	O	O	_	_	_
réintégrant	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q172161	_	_
Reinach	I-pers	O	I-pers.ind	O	B-comp.name	O	Q172161	_	_
au	O	O	O	O	O	O	_	_	_
grade	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
capitaine	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
territoriale	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
ajourne	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
sans	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
_	O	O	O	O	O	O	_	_	NoSpaceAfter
oppositipjn	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
jusqu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
après	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
discussion	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
le	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
qujà	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
_	B-pers	O	B-pers.ind	O	B-comp.title	O	Q3300415	_	NoSpaceAfter
^	I-pers	O	I-pers.ind	O	I-comp.title	O	Q3300415	_	_
Be	I-pers	O	I-pers.ind	O	B-comp.name	O	Q3300415	_	_
rteaux	I-pers	O	I-pers.ind	O	I-comp.name	O	Q3300415	_	_
vient	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
promettre	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
prochain	O	O	O	O	O	O	_	_	_
rapport	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
.	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
La	O	O	O	O	O	O	_	_	_
Chambre	O	O	O	O	O	O	_	_	_
aborde	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
discussion	O	O	O	O	O	O	_	_	_
générale	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
du	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
impôt	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
revenu	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q2834151	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q2834151	_	_
Zévaès	I-pers	O	I-pers.ind	O	B-comp.name	O	Q2834151	_	NoSpaceAfter
,	I-pers	O	I-pers.ind	O	O	O	Q2834151	_	_
socialiste	I-pers	O	I-pers.ind	O	B-comp.function	O	Q2834151	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
défend	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
projet	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
dégrèvera	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
60	O	O	O	O	O	O	_	_	_
millions	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
petite	O	O	O	O	O	O	_	_	_
propriété	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
rurale	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
dégrèvera	O	O	O	O	O	O	_	_	_
aussi	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
travailleurs	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
orateur	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
partisan	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
impôt	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
rente	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
comme	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
tout	O	O	O	O	O	O	_	_	_
autre	O	O	O	O	O	O	_	_	_
revenu	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
M	O	O	O	O	B-comp.title	O	_	_	NoSpaceAfter
.	O	O	O	O	I-comp.title	O	_	_	_
Théodore	O	O	O	O	B-comp.name	O	_	_	_
Reinach	O	O	O	O	I-comp.name	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
député	O	O	O	O	B-comp.function	O	_	_	_
radical	O	O	O	O	I-comp.function	O	_	_	_
de	O	O	O	O	I-comp.function	O	_	_	_
la	O	O	O	O	I-comp.function	O	_	_	EndOfLine
# segment_iiif_link = _
Savoie	B-loc	O	B-loc.adm.reg	O	I-comp.function	O	Q12745	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
constate	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
régime	O	O	O	O	O	O	_	_	_
actuel	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
impôt	O	O	O	O	O	O	_	_	_
fonctionne	O	O	O	O	O	O	_	_	_
admirablement	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
est	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
pas	O	O	O	O	O	O	_	_	_
influencé	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
crises	O	O	O	O	O	O	_	_	_
économiques	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
orateur	O	O	O	O	O	O	_	_	_
préférerait	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
