TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
eini	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
gen	O	O	O	O	O	O	_	_	_
Kreisen	O	O	O	O	O	O	_	_	_
rechnete	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
gewiß	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Eigenliebe	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Exklusivismus	O	O	O	O	O	O	_	_	_
entsprun	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
gen	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
sondern	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
menschlich	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
politisch	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
greiflichen	O	O	O	O	O	O	_	_	_
Gewohntsein	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Status	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
nur	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
revolutionären	O	O	O	O	O	O	_	_	_
Ereignisse	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
heute	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
aus	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Fugen	O	O	O	O	O	O	_	_	_
heben	O	O	O	O	O	O	_	_	_
konnten	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
heu	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
tige	O	O	O	O	O	O	_	_	_
Verhandlungstag	O	O	O	O	O	O	_	_	_
machte	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Befürchtungen	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
der	O	O	O	O	O	O	_	_	_
Pessimisten	O	O	O	O	O	O	_	_	_
zuschanden	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Eine	O	O	O	O	O	O	_	_	_
vorbehaltlose	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Einigung	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
zwischen	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
vier	O	O	O	O	O	O	_	_	_
Delegationen	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
erreicht	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Im	O	O	O	O	O	O	_	_	_
Augenblick	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
telegraphiere	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
geht	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Konferenz	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Redaktion	O	O	O	O	O	O	_	_	_
ihrer	O	O	O	O	O	O	_	_	_
Re	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
solution	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Ihren	O	O	O	O	O	O	_	_	_
Inhalt	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
indes	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Lage	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
Ihnen	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
übermitteln	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Im	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Namen	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
serbischen	O	O	O	O	O	O	_	_	_
Regierung	O	O	O	O	O	O	_	_	_
nimmt	O	O	O	O	O	O	_	_	_
Pa	B-pers	O	B-pers.ind	O	O	O	Q313843	_	NoSpaceAfter
¬	I-pers	O	I-pers.ind	O	O	O	Q313843	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
sitsch	I-pers	O	I-pers.ind	O	O	O	Q313843	_	_
zustimmend	O	O	O	O	O	O	_	_	_
Kenntnis	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Erklä	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
rung	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
drei	O	O	O	O	O	O	_	_	_
Mitglieder	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Zagreber	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Nationalrates	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ersuchen	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
Na	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
tionalrat	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
höchste	O	O	O	O	O	O	_	_	_
Autorität	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
organisierten	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
serbo-kroato-slowenischen	O	O	O	O	O	O	_	_	_
Staates	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
vormals	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
habsburgischen	O	O	O	O	O	O	_	_	_
Monarchie	O	O	O	O	O	O	_	_	_
anzuerkennen	O	O	O	O	O	O	_	_	NoSpaceAfter
;	O	O	O	O	O	O	_	_	_
ferner	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
die	O	O	O	O	O	O	_	_	_
jugoslawischen	O	O	O	O	O	O	_	_	_
Streitkräfte	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Fest	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
land	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Meer	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
kriegführende	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ver	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
bündete	O	O	O	O	O	O	_	_	_
Armee	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Flotte	O	O	O	O	O	O	_	_	_
anzuerkennen	O	O	O	O	O	O	_	_	NoSpaceAfter
;	O	O	O	O	O	O	_	_	_
fer	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
ner	O	O	O	O	O	O	_	_	_
Dr	B-pers	O	B-pers.ind	O	B-comp.title	O	Q571638	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q571638	_	_
Anton	I-pers	O	I-pers.ind	O	B-comp.name	O	Q571638	_	_
Trumbitsch	I-pers	O	I-pers.ind	O	I-comp.name	O	Q571638	_	NoSpaceAfter
,	I-pers	O	I-pers.ind	O	O	O	Q571638	_	_
Präsident	I-pers	O	I-pers.ind	O	B-comp.function	O	Q571638	_	_
des	I-pers	O	I-pers.ind	O	I-comp.function	O	Q571638	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
jugoslawischen	I-pers	O	I-pers.ind	O	I-comp.function	O	Q571638	_	_
Komitees	I-pers	O	I-pers.ind	O	I-comp.function	O	Q571638	_	_
in	I-pers	O	I-pers.ind	O	I-comp.function	O	Q571638	_	_
London	I-pers	O	I-pers.ind	O	I-comp.function	B-loc.adm.town	Q571638	_	_
als	O	O	O	O	O	O	_	_	_
offi	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
ziellen	O	O	O	O	O	O	_	_	_
Vertreter	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Zagreber	O	O	O	O	O	O	_	_	_
Nationalrates	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
bei	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
alliierten	O	O	O	O	O	O	_	_	_
Regierungen	O	O	O	O	O	O	_	_	_
anzuerkennen	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
bis	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
gemeinsames	O	O	O	O	O	O	_	_	_
Organ	O	O	O	O	O	O	_	_	_
geschaffen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Serbien	B-loc	B-org	B-loc.adm.nat	B-org.adm	O	O	Q403	Q403	_
und	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
neuen	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Zagreb	B-loc	O	B-loc.adm.town	O	O	O	Q1435	_	_
konstituierten	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Staat	O	O	O	O	O	O	_	_	_
repräsentieren	O	O	O	O	O	O	_	_	_
sollte	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Herr	B-pers	O	B-pers.ind	O	B-comp.title	O	Q313843	_	_
Pasitsch	I-pers	O	I-pers.ind	O	B-comp.name	O	Q313843	_	_
er	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
klärte	O	O	O	O	O	O	_	_	_
seine	O	O	O	O	O	O	_	_	_
Bereitwilligkeit	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
verbündeten	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Regierungen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
Wünschen	O	O	O	O	O	O	_	_	_
offiziell	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Kenntnis	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
setzen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
seinerseits	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
unter	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
stützen	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Einstimmig	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
unter	O	O	O	O	O	O	_	_	_
größter	O	O	O	O	O	O	_	_	_
Begei	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
sterung	O	O	O	O	O	O	_	_	_
beschloß	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Konferenz	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Konsti	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
tuierung	O	O	O	O	O	O	_	_	_
eines	O	O	O	O	O	O	_	_	_
gemeinsamen	O	O	O	O	O	O	_	_	_
Mini	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
steriums	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
einheitlichen	O	O	O	O	O	O	_	_	_
Staates	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
Serbien	B-loc	O	B-loc.adm.nat	O	O	O	Q403	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
mit	O	O	O	O	O	O	_	_	_
inbegriffen	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
erklärte	O	O	O	O	O	O	_	_	_
ferner	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
irgend	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
welche	O	O	O	O	O	O	_	_	_
politische	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Zollgrenzen	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
gan	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
zen	O	O	O	O	O	O	_	_	_
Gebiet	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Serben	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
Kroaten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Slowenen	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
bestehen	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
Regierungen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Verwaltungsorgane	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
drei	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Ländern	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
darunter	O	O	O	O	O	O	_	_	_
Serbien	B-loc	O	B-loc.adm.nat	O	O	O	Q403	_	_
existierten	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
bleiben	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
vorläufig	O	O	O	O	O	O	_	_	_
aufrechterhalten	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Diese	O	O	O	O	O	O	_	_	_
wichtigen	O	O	O	O	O	O	_	_	_
Beschlüsse	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Konferenz	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
werden	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
gegenüber	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
berufener	O	O	O	O	O	O	_	_	_
Seite	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
hin	O	O	O	O	O	O	_	_	_
ausgelegt	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
zwei	O	O	O	O	O	O	_	_	_
Uebergangsstadien	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
schaffen	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Nämlich	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
gemeinsame	O	O	O	O	O	O	_	_	_
Ministerium	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
aus	O	O	O	O	O	O	_	_	_
ungefähr	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
Dutzend	O	O	O	O	O	O	_	_	_
Mitgliedern	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
stehend	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
gegenwärtigen	O	O	O	O	O	O	_	_	_
Zustand	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
wohl	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Serbien	B-loc	O	B-loc.adm.nat	O	O	O	Q403	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
auswärtige	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Vertretung	O	O	O	O	O	O	_	_	_
Trumbitschs	B-pers	O	B-pers.ind	O	O	O	Q571638	_	_
anlangt	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
ablösen	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
diesem	O	O	O	O	O	O	_	_	_
gemeinsamen	O	O	O	O	O	O	_	_	_
Ministerium	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
einem	O	O	O	O	O	O	_	_	_
Staatssekretär	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Aufgabe	O	O	O	O	O	O	_	_	_
obliegen	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Einberufung	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Konstituante	O	O	O	O	O	O	_	_	_
vorzube	O	O	O	O	O	O	_	_	NoSpaceAfter
¬	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
reiten	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Diese	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
letzte	O	O	O	O	O	O	_	_	_
Wort	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
drei	O	O	O	O	O	O	_	_	_
Staaten	O	O	O	O	O	O	_	_	_
beschließen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
bindend	O	O	O	O	O	O	_	_	_
sprechen	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
In	O	O	O	O	O	O	_	_	_
jugoslawischen	O	O	O	O	O	O	_	_	_
Kreisen	O	O	O	O	O	O	_	_	_
