TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
pour	O	O	O	O	O	O	_	_	_
exprimer	O	O	O	O	O	O	_	_	_
leur	O	O	O	O	O	O	_	_	_
reconnaissance	O	O	O	O	O	O	_	_	_
sincère	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
conférencier	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
mis	O	O	O	O	O	O	_	_	_
son	O	O	O	O	O	O	_	_	_
talent	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
service	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
une	O	O	O	O	O	O	_	_	_
bonne	O	O	O	O	O	O	_	_	_
action	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Samedi	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
23	O	O	O	O	O	O	_	_	_
février	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
8	O	O	O	O	O	O	_	_	_
h	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
soir	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
grande	O	O	O	O	O	O	_	_	_
salle	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
Hôtel	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
ville	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	_
Wirz	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	NoSpaceAfter
,	I-pers	O	I-pers.ind	O	O	O	NIL	_	EndOfLine
# segment_iiif_link = _
prolesseur	I-pers	O	I-pers.ind	O	B-comp.function	O	NIL	_	_
à	O	O	O	O	O	O	_	_	_
la	B-loc	O	B-loc.adm.town	O	O	O	Q69721	_	_
Tour	I-loc	O	I-loc.adm.town	O	O	O	Q69721	_	_
de	I-loc	O	I-loc.adm.town	O	O	O	Q69721	_	_
Peilz	I-loc	O	I-loc.adm.town	O	O	O	Q69721	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
donnera	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
conférence	O	O	O	O	O	O	_	_	_
gratuite	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
publique	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
YHelvélie	O	O	O	O	O	O	_	_	_
sous	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
la	O	O	O	O	O	O	_	_	_
domination	O	O	O	O	O	O	_	_	_
romaine	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Le	O	O	O	O	O	O	_	_	_
nommé	B-pers	O	B-pers.ind	O	B-comp.qualifier	O	NIL	_	_
L	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.name	O	NIL	_	_
F	I-pers	O	I-pers.ind	O	I-comp.name	O	NIL	_	_
.	I-pers	O	I-pers.ind	O	I-comp.name	O	NIL	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dont	O	O	O	O	O	O	_	_	_
nous	O	O	O	O	O	O	_	_	_
avons	O	O	O	O	O	O	_	_	_
publié	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
hier	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
signalement	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
arrêté	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
soins	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
du	O	O	O	O	O	O	_	_	_
commissaire	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
police	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
quartier	B-loc	O	B-loc.oro	O	O	O	NIL	_	EndOfLine
# segment_iiif_link = _
Saint-François	I-loc	O	I-loc.oro	O	B-comp.name	O	NIL	_	_
dans	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
hôtel	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
notre	O	O	O	O	O	O	_	_	_
ville	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
F	B-pers	O	B-pers.ind	O	O	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	O	O	NIL	_	_
était	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
porteur	O	O	O	O	O	O	_	_	_
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
une	O	O	O	O	O	O	_	_	_
somme	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
8,000	O	O	O	O	O	O	_	_	_
francs	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
valeurs	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
F	B-pers	O	B-pers.ind	O	O	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	O	O	NIL	_	_
portait	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
lui	O	O	O	O	O	O	_	_	_
plusieurs	O	O	O	O	O	O	_	_	_
lettres	O	O	O	O	O	O	_	_	_
munies	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
de	O	O	O	O	O	O	_	_	_
son	O	O	O	O	O	O	_	_	_
adresse	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
c'	O	O	O	O	O	O	_	_	NoSpaceAfter
est	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
a	O	O	O	O	O	O	_	_	_
fait	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
immédiatement	O	O	O	O	O	O	_	_	_
reconnaître	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine

# language = fr
# newspaper = GDL
# date = 1798-08-30
# document_id = GDL-1798-08-30-a-i0013
# segment_iiif_link = _
NOUVELLES	O	O	O	O	O	O	_	_	_
ETRANGÈRES	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
ALLEMAGNE	B-loc	O	B-loc.adm.nat	O	O	O	Q183	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Raftadt	B-loc	O	B-loc.adm.town	O	O	O	Q6874	_	_
21	O	O	O	O	O	O	_	_	_
août	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
La	O	O	O	O	O	O	_	_	_
députation	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
Empire	O	O	O	O	O	O	_	_	_
devait	O	O	O	O	O	O	_	_	_
délibérer	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
aujourd'	O	O	O	O	O	O	_	_	NoSpaceAfter
hui	O	O	O	O	O	O	_	_	_
fur	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
note	O	O	O	O	O	O	_	_	_
remife	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
légation	O	O	O	O	O	O	_	_	_
franqaife	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
(	O	O	O	O	O	O	_	_	NoSpaceAfter
Inférée	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
notre	O	O	O	O	O	O	_	_	_
No	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
24	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	NoSpaceAfter
)	O	O	O	O	O	O	_	_	_
Cette	O	O	O	O	O	O	_	_	_
délibération	O	O	O	O	O	O	_	_	_
n'	O	O	O	O	O	O	_	_	NoSpaceAfter
a	O	O	O	O	O	O	_	_	_
point	O	O	O	O	O	O	_	_	_
e	O	O	O	O	O	O	_	_	_
»	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
ïieu	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
attendu	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
commiffion	O	O	O	O	O	O	_	_	_
Impériale	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
vient	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
remettrt	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
inopinément	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
miniftres	O	O	O	O	O	O	_	_	_
Français	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
conclufum	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
députation	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
7	O	O	O	O	O	O	_	_	_
août	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q45662	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q45662	_	_
le	I-pers	O	I-pers.ind	O	O	O	Q45662	_	_
comte	I-pers	O	I-pers.ind	O	B-comp.title	O	Q45662	_	_
de	I-pers	O	I-pers.ind	O	B-comp.name	O	Q45662	_	_
Metternich	I-pers	O	I-pers.ind	O	I-comp.name	O	Q45662	_	_
en	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
auflitôt	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
informé	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
députation	O	O	O	O	O	O	_	_	_
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
Empire	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
note	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
On	O	O	O	O	O	O	_	_	_
doit	O	O	O	O	O	O	_	_	_
remat	O	O	O	O	O	O	_	_	_
?	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
guer	O	O	O	O	O	O	_	_	_
qu'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
communiqué	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
miniftres	O	O	O	O	O	O	_	_	_
Français	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
conclufum	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
tel	O	O	O	O	O	O	_	_	_
qu'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
fut	O	O	O	O	O	O	_	_	_
rédigé	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
&	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
rétabliffant	O	O	O	O	O	O	_	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
art	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
3	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	NoSpaceAfter
relatif	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Ehrenbreiftein	B-loc	O	B-loc.unk	O	O	O	Q1777944	_	NoSpaceAfter
)	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
fa	O	O	O	O	O	O	_	_	_
teneur	O	O	O	O	O	O	_	_	_
textuelle	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	NoSpaceAfter
Cet	O	O	O	O	O	O	_	_	_
événement	O	O	O	O	O	O	_	_	_
auquel	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
on	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
s'	O	O	O	O	O	O	_	_	NoSpaceAfter
attendait	O	O	O	O	O	O	_	_	_
guères	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
relève	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
efpérances	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
paix	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
.	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
ITALIE	B-loc	O	B-loc.adm.nat	O	O	O	Q38	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
.	O	O	O	O	O	O	_	_	_
Gènes	B-loc	O	B-loc.adm.town	O	O	O	Q1449	_	_
16	O	O	O	O	O	O	_	_	_
août	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Un	O	O	O	O	O	O	_	_	_
capitaine	O	O	O	O	O	O	_	_	_
Idiote	O	O	O	O	O	O	_	_	_
arrivé	O	O	O	O	O	O	_	_	_
ici	O	O	O	O	O	O	_	_	_
aujourd'	O	O	O	O	O	O	_	_	NoSpaceAfter
hui	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
a	O	O	O	O	O	O	_	_	_
déclaré	O	O	O	O	O	O	_	_	_
être	O	O	O	O	O	O	_	_	_
parti	O	O	O	O	O	O	_	_	_
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
Alexandrie	B-loc	O	B-loc.adm.town	O	O	O	Q87	_	_
deux	O	O	O	O	O	O	_	_	_
jours	O	O	O	O	O	O	_	_	_
après	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Tarlivée	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Buonaparte	B-pers	O	B-pers.ind	O	O	O	Q517	_	_
dans	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
port	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
&	O	O	O	O	O	O	_	_	_
avoir	O	O	O	O	O	O	_	_	_
rencontré	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
deux	O	O	O	O	O	O	_	_	_
journées	O	O	O	O	O	O	_	_	_
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
Alexandrie	B-loc	O	B-loc.adm.town	O	O	O	Q87	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
efcadre	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Nelfon	B-pers	O	B-pers.ind	O	O	O	Q83235	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	_
Cette	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
nouvelle	O	O	O	O	O	O	_	_	_
coïncide	O	O	O	O	O	O	_	_	_
parfaitement	O	O	O	O	O	O	_	_	_
avec	O	O	O	O	O	O	_	_	_
celles	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
nous	O	O	O	O	O	O	_	_	_
avons	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
déjà	O	O	O	O	O	O	_	_	_
données	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Mais	O	O	O	O	O	O	_	_	_
fi	O	O	O	O	O	O	_	_	_
Nelfon	B-pers	O	B-pers.ind	O	O	O	Q83235	_	_
a	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
fi	O	O	O	O	O	O	_	_	_
près	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
efcadre	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Francaife	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
comment	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
l'	O	O	O	O	O	O	_	_	NoSpaceAfter
a-t-il	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	_
vuç	O	O	O	O	O	O	_	_	_
?	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Car	O	O	O	O	O	O	_	_	_
ç	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
600	O	O	O	O	O	O	_	_	_
voiles	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
ont	O	O	O	O	O	O	_	_	_
bien	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
peine	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
fe	O	O	O	O	O	O	_	_	_
rendre	O	O	O	O	O	O	_	_	_
invilibles	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
fur-tout	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
les	O	O	O	O	O	O	_	_	_
parages	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
Alexandrie	B-loc	O	B-loc.adm.town	O	O	O	Q87	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
où	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Méditcrrannée	B-loc	O	B-loc.phys.hydro	O	O	O	Q4918	_	_
n'	O	O	O	O	O	O	_	_	NoSpaceAfter
eft	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
quelque	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
ibrte	O	O	O	O	O	O	_	_	_
qu'	O	O	O	O	O	O	_	_	NoSpaceAfter
un	O	O	O	O	O	O	_	_	_
grand	O	O	O	O	O	O	_	_	_
canal	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Il	O	O	O	O	O	O	_	_	_
faut	O	O	O	O	O	O	_	_	_
donc	O	O	O	O	O	O	_	_	_
fe	O	O	O	O	O	O	_	_	_
réfumerà	O	O	O	O	O	O	_	_	_
croira	O	O	O	O	O	O	_	_	_
q	O	O	O	O	O	O	_	_	_
""""	O	O	O	O	O	O	_	_	EndOfLine
# segment_iiif_link = _
Nelfon	B-pers	O	B-pers.ind	O	O	O	Q83235	_	_
ne	O	O	O	O	O	O	_	_	_
s'	O	O	O	O	O	O	_	_	NoSpaceAfter
eft	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	_
fenti	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
force	O	O	O	O	O	O	_	_	_
d'	O	O	O	O	O	O	_	_	NoSpaceAfter
attaquer	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
bloquer	O	O	O	O	O	O	_	_	_
o	O	O	O	O	O	O	_	_	_
